00000011.jpg,downdog,488.93628,376.96563,-24.74895,506.06432,377.71558,-12.36025,508.76756,374.84163,-12.17354,511.22866,372.38097,-12.30117,502.82574,378.75425,-64.45906,504.15177,376.93103,-64.48424,505.22666,374.9473,-64.64201,516.83216,350.04327,46.847,508.6195,354.36754,-189.49611,484.48591,359.55596,5.6007,482.29151,360.41942,-63.16729,492.98797,299.00553,145.55428,487.79631,310.67556,-271.64264,551.04499,392.38943,271.99569,546.88554,408.68368,-488.45849,620.77155,451.69631,67.98122,625.62141,481.43616,-512.6265,645.32423,451.21162,58.76532,652.98252,485.86324,-582.75776,650.05937,451.76407,7.99408,656.81911,477.25722,-541.30583,637.26015,454.9743,39.34736,645.70074,476.80532,-498.78778,339.55142,122.9833,167.49247,329.21576,125.94177,-167.32085,249.57733,280.28181,185.24845,237.3415,294.36844,-113.25459,160.38635,430.1008,260.4316,146.67907,451.30838,-73.59537,129.63527,458.95021,260.82218,113.9323,479.20404,-79.08628,224.22643,483.07834,157.51516,215.43303,509.55497,-213.83972
00000012.jpg,downdog,894.36443,720.6821,10.30863,929.13374,743.07722,27.7906,933.71721,741.36213,28.08633,937.99375,740.29653,27.70561,929.40637,740.7468,-59.21429,936.13285,737.76868,-59.1717,942.39522,734.49269,-59.55944,971.279,717.08201,141.63434,976.92071,708.69587,-248.05641,899.72683,691.44386,68.57257,903.1281,688.78927,-45.95748,973.33474,600.85882,293.69383,989.21975,608.00614,-337.41226,1083.11155,743.03529,514.31399,1108.9668,783.55786,-634.67463,1216.97527,847.58168,161.50138,1276.20705,909.06147,-595.19601,1260.96827,850.87373,132.95241,1333.43563,922.65932,-670.35012,1274.99346,861.73909,65.57344,1337.1051,918.25184,-602.59278,1255.31642,866.20235,118.13575,1312.83327,917.99685,-566.36865,636.59196,257.95704,260.47266,628.1931,246.9133,-260.06211,474.84977,548.23037,325.97147,467.67211,570.39832,-140.76666,315.42499,802.25897,548.98275,280.23107,865.08919,-12.6752,263.87914,842.36864,561.36637,216.46626,906.91458,-10.78772,412.81469,907.4114,441.95573,408.50137,970.98078,-171.89303
00000013.jpg,downdog,660.91803,860.61352,639.18083,651.54838,891.11568,495.94923,660.66668,897.09419,495.72496,668.94873,902.9194,495.11861,625.42637,872.9773,502.48772,614.83584,866.9903,502.72738,604.90099,860.38863,502.54845,681.51941,891.33369,49.95119,595.78806,838.43368,98.04243,692.68657,848.2107,504.48512,662.28429,829.40966,518.53841,877.21071,797.44572,-306.05456,571.56052,667.19714,259.8304,1212.106,856.45475,-41.7278,371.30535,846.59367,480.21513,1368.34985,918.50154,610.0181,209.41089,1006.85862,626.3377,1403.8413,935.60607,598.95144,158.43208,1034.85404,648.60559,1386.02685,930.78571,629.65588,149.72398,1043.17406,558.18205,1372.52551,924.55987,636.35696,172.57852,1042.27916,594.63944,1079.28023,297.71228,-395.50908,960.54756,236.10565,395.1572,1285.86942,733.13568,-308.01133,1162.09909,690.04943,713.41351,1557.3929,1056.03468,77.7398,1422.34863,1034.77017,1455.40227,1611.68528,1068.9038,116.42015,1484.85977,1074.2373,1526.9893,1537.02809,1252.61333,-123.51616,1437.73933,1205.7738,1381.26296
00000014.jpg,downdog,450.23114,321.58657,-31.50511,469.54007,326.35028,-17.68541,472.18743,325.03959,-17.57748,474.69613,324.03646,-17.75762,468.28362,324.49591,-67.18765,470.854,321.98313,-67.18051,473.20463,319.3509,-67.32178,488.89235,306.85232,55.19612,486.37432,301.0713,-165.20181,450.18843,306.47683,4.04669,449.65627,304.13309,-60.26385,481.50966,252.30903,147.68504,472.88234,257.88432,-226.14741,532.36205,318.96222,251.08517,524.84173,333.64584,-408.70091,592.58321,369.14917,57.65366,600.28437,394.58866,-394.28491,612.22121,370.59246,50.13866,624.95546,401.0838,-442.15197,618.29902,374.88492,7.09128,627.87135,395.71434,-403.49781,608.81281,376.88019,33.00415,618.57336,394.60647,-378.42899,311.91094,102.54582,138.81148,301.5459,95.3535,-138.83513,223.5405,231.68902,179.22124,219.16018,234.82676,-79.15617,140.74256,346.05989,307.31967,132.54679,359.76063,20.35125,114.71959,366.9876,315.17626,102.35161,378.86832,23.05715,192.12761,391.07033,242.85241,188.6893,411.98586,-74.07831
00000016.jpg,downdog,458.38094,285.5268,-94.65196,478.02539,284.99473,-85.52646,480.32106,282.45424,-85.30999,482.4837,280.2768,-85.54801,475.36872,285.10585,-130.27057,476.72673,282.72683,-130.29211,477.83678,280.24215,-130.45954,490.64856,260.06495,-13.36017,484.612,259.93164,-215.12999,454.23755,270.17211,-59.78846,452.50342,269.56928,-118.75193,467.01645,205.98718,87.88342,454.34844,217.79498,-278.32588,531.45354,291.56712,167.78028,519.20327,312.05813,-436.82774,601.05012,349.09019,-24.21662,600.66886,370.45655,-415.11274,623.09492,352.46694,-36.3583,627.45439,376.08801,-468.24215,629.56492,352.72261,-78.19059,628.46045,371.62102,-432.34613,619.57801,354.29206,-48.33908,618.33291,369.11488,-399.59477,260.56974,68.70729,135.19225,246.33684,61.01107,-135.28582,174.54205,214.90044,169.89972,170.49602,225.65416,-72.25304,86.17694,337.3818,296.57305,64.67062,356.65887,37.50128,62.84841,356.81208,304.83767,36.18862,372.56611,42.73598,130.11101,387.60178,234.709,111.32394,413.68614,-40.42469
00000017.png,downdog,402.0408,399.78766,-77.31803,391.3318,402.41092,-114.77533,392.37218,400.10392,-114.71296,393.30691,397.53692,-115.14715,385.28431,403.70791,-67.11819,381.90942,402.63597,-67.24109,378.70563,401.11723,-67.46805,395.66145,381.50815,-230.0197,376.7962,386.51993,-7.8117,415.29054,385.66429,-113.57306,408.48493,388.20911,-49.1061,432.00679,334.98348,-323.53095,391.11766,326.08489,94.52628,363.61223,424.28315,-575.0258,329.3288,410.14514,202.38549,273.0656,504.06074,-667.23673,243.15195,465.3099,-46.63773,243.34238,514.17907,-749.56746,210.41402,464.98776,-48.82011,237.67577,501.54268,-698.18202,205.34862,468.75587,-119.92111,247.96554,498.50362,-650.754,220.9242,474.03798,-78.09612,618.41898,161.53083,-160.47912,591.41497,156.88653,160.88665,696.13552,303.38551,-1.20363,673.63533,304.66962,340.29693,771.22787,437.67682,222.68344,741.4801,418.05497,604.88023,793.53059,464.92058,237.528,764.02981,444.64094,625.90478,703.08508,486.19294,145.34982,681.41016,463.39955,564.24785
00000018.jpg,downdog,422.77264,441.58914,-6.02779,407.58072,443.43077,-36.66303,405.96785,442.16441,-36.73874,404.27554,440.75047,-37.06594,407.79314,441.75826,7.26056,406.57588,439.67103,7.16446,405.50025,437.28408,7.02279,394.81508,422.33761,-122.8448,398.81753,420.24315,76.93358,425.54029,428.04075,-33.182,425.92465,426.34585,24.57444,407.99717,375.6293,-182.31745,419.20962,374.79206,161.96102,357.14267,455.74181,-335.73023,366.53184,443.06531,247.64586,290.41507,514.56874,-293.97224,307.99359,493.68478,69.86932,264.94941,523.19054,-333.82496,285.12133,493.29554,74.87154,262.81872,514.00475,-292.22149,278.98192,496.99467,29.37513,274.30046,512.91346,-276.61872,289.3398,500.14166,48.52088,570.47736,238.08543,-127.45664,569.07587,245.03865,127.6975,657.26466,369.17475,-88.61418,649.74547,367.90073,153.49696,744.81031,476.29129,-45.26368,729.28075,465.284,251.47324,771.0771,491.28959,-47.03801,753.14496,478.51368,255.52617,694.49191,527.56428,-121.65999,688.73865,516.9505,205.81132
00000019.jpg,downdog,675.44477,691.61731,-35.53527,645.99959,696.37389,-89.84884,643.31298,693.51511,-89.93599,640.41213,690.34804,-90.63556,645.60942,694.58931,-16.43123,643.10785,691.51142,-16.66559,640.9454,687.8158,-16.91528,626.32296,657.94954,-233.05598,631.30522,656.96048,106.80331,683.90053,665.37156,-78.9527,684.29954,665.8268,19.29039,657.2973,580.84626,-312.39125,671.62975,568.45613,257.64387,561.15306,745.06119,-635.27856,582.61297,701.26823,438.09333,434.5881,877.73181,-605.76961,472.76231,805.4428,65.79193,384.10615,887.4493,-679.18054,431.95436,798.48296,94.65362,381.24649,870.94121,-589.54176,417.36619,807.82,-1.11431,403.62754,870.91306,-567.89021,439.40721,817.57752,29.47312,993.78593,308.23271,-229.64595,986.64176,319.88626,229.85735,1156.86921,581.60554,-195.51779,1128.99806,582.00662,294.56648,1358.16163,797.55886,-118.71001,1297.37399,751.22724,511.07953,1415.21598,837.33133,-123.97064,1349.14754,782.35795,524.08562,1247.39098,886.82706,-270.33042,1205.79494,840.09668,445.62741
00000020.jpg,downdog,254.76476,202.83535,6.62369,263.27655,209.98346,12.40581,264.67511,209.59661,12.46676,265.98534,209.39584,12.33161,263.24338,209.20236,-13.74077,265.12906,208.43418,-13.67905,266.8793,207.56932,-13.77774,275.12969,203.43103,47.56709,276.19193,201.0645,-69.30815,256.535,194.68589,24.84202,257.40167,194.02421,-9.55027,277.86572,167.8326,97.38429,280.17434,173.04963,-101.85955,304.827,206.39806,169.8984,311.07817,222.57149,-197.36142,343.1007,235.32622,70.03445,356.53986,259.86645,-183.86773,354.82946,235.33266,59.71655,371.94704,263.66592,-207.15477,360.21113,238.48246,38.30006,374.32795,262.22473,-187.12507,354.73402,240.27146,56.90698,368.01633,262.18936,-175.17465,180.47326,64.81035,83.3553,177.00628,63.21288,-83.22287,133.35923,151.51187,108.70276,133.17032,156.79418,-41.57528,88.44808,226.86188,185.01554,80.95619,242.3187,12.08193,74.28859,237.78952,189.62076,62.88275,254.1496,14.27624,113.9772,258.5768,152.29506,114.61328,273.14474,-35.00623
00000021.jpg,downdog,345.71561,520.81195,-67.62559,330.05264,521.97627,-90.64937,328.63551,519.1106,-90.69701,327.21946,516.05237,-91.03313,329.70756,525.23891,-55.7544,328.31743,525.25994,-55.78608,327.09104,525.0459,-55.78579,320.63329,497.84108,-151.28209,321.22841,510.21887,6.98661,351.61579,503.70433,-86.71138,351.73103,508.51635,-40.87672,351.96757,448.86654,-214.25332,354.78139,459.72506,83.14658,312.32294,561.21157,-328.91133,303.65354,533.30159,130.3602,227.82412,641.37065,-301.23365,239.9967,612.08836,-19.51564,201.79379,657.19391,-352.5992,215.00674,622.18409,-18.70225,197.25534,651.51262,-320.15499,209.83821,623.65876,-56.84181,210.67098,647.87514,-290.23808,219.36086,621.00904,-39.58811,564.16214,328.3375,-113.26557,554.05217,345.88895,113.93344,688.02834,486.13563,-105.23675,667.48786,472.77158,120.52465,811.33181,629.81035,-126.2719,770.35105,583.56847,165.37666,844.76256,652.60618,-133.14669,797.29259,602.44069,164.28311,771.8991,682.16681,-228.02395,742.18953,624.77148,94.49888
00000022.jpg,downdog,266.36639,338.07269,-74.68064,249.61552,341.00253,-108.89418,248.30641,339.4638,-108.91538,246.85102,337.78165,-109.211,248.60595,339.84409,-56.91076,246.94187,338.03725,-56.98326,245.40755,335.86282,-57.03756,240.17399,319.20253,-191.87061,239.41507,316.82614,46.1745,272.73523,322.38519,-101.63621,271.86838,321.99567,-33.12495,267.42411,266.86227,-271.40854,274.98041,263.26088,161.716,199.39699,341.41669,-470.55582,197.22701,332.62624,263.9599,106.40706,405.08259,-474.21184,119.55468,393.64551,64.38321,69.82146,418.22686,-531.81403,92.74411,394.83597,65.8835,69.50601,408.93446,-495.46539,83.39808,400.94053,21.88809,85.66041,406.05648,-461.74722,94.6301,404.28007,42.29914,418.39661,87.51468,-160.89058,417.32485,95.84949,161.08261,512.93635,235.30957,-117.59427,505.82216,249.36876,197.44287,595.96252,376.97748,-63.85116,584.71428,371.00546,297.85251,626.21363,397.94888,-66.69877,611.42164,389.272,302.89431,538.96016,442.43763,-176.48934,541.59669,438.94772,236.70455
00000023.jpg,downdog,280.66717,260.95013,-101.15461,268.77407,266.33911,-127.74267,268.16351,264.81072,-127.68546,267.44509,263.06036,-128.03718,267.08191,267.10869,-91.47088,265.11372,266.42065,-91.51123,263.30414,265.35177,-91.6036,262.90174,249.58331,-197.70077,257.46769,252.27203,-29.61412,285.80103,246.48261,-121.79496,284.01147,248.42804,-72.89393,283.33178,208.0776,-244.38568,261.86386,192.83307,58.2861,221.47969,294.20831,-392.83032,186.82524,267.06945,144.23793,132.1902,360.3086,-400.22174,109.28304,328.3614,-47.00948,103.36806,373.41118,-452.38265,80.83059,330.1276,-48.81307,97.02753,361.58947,-418.32324,77.38798,336.98834,-95.67484,107.31153,356.82273,-387.66843,90.39634,341.34939,-68.17908,455.03144,44.30812,-127.02336,435.63389,43.62341,127.41981,534.05275,180.92534,-32.93901,505.58104,181.78903,222.85429,605.92852,307.51947,103.38332,577.13063,285.80146,399.14295,628.23695,331.59785,110.86288,598.45697,308.49497,411.43405,543.53673,351.87602,31.58759,528.00055,325.17288,360.28056
00000024.jpg,downdog,424.60826,477.88509,14.46662,403.03737,477.46904,-18.20485,401.86059,474.57769,-18.26796,400.39831,471.51614,-18.76901,400.99537,477.38878,29.68724,398.53525,475.35238,29.55064,396.31245,472.79828,29.36991,392.92744,443.68414,-122.13813,389.57751,446.58103,101.00672,434.45826,456.0887,-16.0746,432.1613,458.29335,47.7069,421.3596,378.47391,-145.19481,420.63734,368.47962,187.0099,325.43483,487.08709,-319.85044,343.6695,463.69552,347.15712,212.6931,582.2519,-255.59801,243.30062,537.41753,151.10873,171.02975,592.95366,-286.73208,200.89382,527.62658,181.19243,163.74978,578.8806,-229.74925,193.87922,540.75459,119.15736,180.76497,577.55994,-228.66017,217.23977,550.97188,130.77798,660.76905,124.35807,-148.1318,645.63137,128.67019,148.73943,770.37281,327.69846,-53.16698,743.28899,337.58774,225.5711,868.23881,517.12309,40.13171,836.58004,499.80155,400.93738,900.09886,553.61436,39.08785,867.93208,529.08779,409.97902,765.14214,582.61432,-45.10185,755.21249,567.92265,364.15905
00000025.jpg,downdog,1310.61637,1006.89419,-1.48396,1362.54563,1016.42931,5.81371,1367.85179,1010.76066,6.49718,1372.79095,1006.09074,5.81039,1358.85753,1015.62089,-82.10145,1364.28999,1010.21351,-82.25228,1369.071,1004.32117,-82.89794,1392.929,955.93066,111.34253,1390.19577,951.3687,-281.06441,1295.5329,962.08562,58.09215,1295.4353,960.33232,-58.05401,1322.38811,764.83057,288.48623,1318.9014,802.87862,-394.49308,1538.19534,1032.16508,491.8444,1521.96889,1090.37912,-700.54096,1770.22017,1194.04336,110.86996,1806.61513,1275.64462,-591.95151,1859.14476,1200.80775,108.50233,1906.74788,1316.07462,-701.67091,1862.65081,1216.9205,16.20872,1913.66288,1294.09524,-622.32894,1823.6192,1227.31226,61.5104,1872.59765,1281.25967,-560.15967,740.93976,253.17731,261.66873,719.30677,251.33421,-262.0218,517.98955,701.42894,422.68807,527.77337,751.71881,-70.6974,280.98738,1043.27499,787.9961,219.37131,1160.05344,127.14127,210.17509,1086.00131,811.65909,124.07994,1208.72848,132.90888,403.81648,1230.41085,694.06932,404.71144,1321.07914,-17.8925
00000026.jpg,downdog,631.39899,523.06114,6.87666,655.12524,533.7567,29.82925,658.98889,532.77882,29.97106,662.70282,532.19714,29.65613,653.7066,530.14778,-35.82609,657.29358,526.92902,-35.71834,660.60327,523.50018,-35.91445,682.98694,515.05188,130.4388,682.06915,502.69098,-163.55376,633.82983,504.77019,53.83795,633.18872,500.49792,-31.69752,683.85193,438.31339,253.16222,680.40765,444.83807,-258.69693,739.12958,534.23021,414.55051,746.91699,560.29051,-486.03445,803.98669,592.73232,172.08815,844.86584,638.32947,-415.43222,822.37177,593.08177,163.86031,875.52533,647.64093,-459.74106,836.3476,595.49286,112.36387,879.29382,641.36334,-411.78564,826.69043,599.07619,143.66151,867.06458,639.10016,-392.93707,457.58646,243.27047,186.95522,448.5899,238.17492,-186.98235,338.05151,413.21837,277.28088,351.61926,419.18408,-66.99187,226.55528,555.52057,481.19614,225.81731,564.64302,115.02457,195.31851,577.75031,495.12592,188.22885,584.99812,123.93645,282.12244,633.03758,421.25931,290.74591,634.85216,18.52044
00000027.jpg,downdog,148.23033,193.75669,-27.84369,140.55438,192.16649,-44.13126,140.2833,191.04548,-44.14623,139.93104,189.86907,-44.29784,139.77371,191.53671,-17.22253,139.01393,190.25807,-17.3076,138.3598,188.77078,-17.46891,138.79464,177.81713,-90.62145,137.75487,176.97429,31.79117,153.30327,185.39413,-43.39525,152.45848,185.27947,-8.0659,155.01744,152.09445,-122.84629,158.31192,149.88292,80.58689,111.98503,199.89936,-218.57448,112.336,189.33894,138.12546,60.60737,240.57432,-211.52134,69.2517,218.83004,41.01765,42.02689,244.87474,-238.58011,54.60767,215.35988,47.33056,41.95732,239.56813,-214.55564,49.65068,217.3083,21.93711,49.62815,238.71622,-201.4956,56.84491,221.3159,30.24203,248.94369,52.96216,-80.22181,245.88115,57.27644,80.45989,301.24478,144.72126,-49.38675,294.46948,148.06973,98.95817,349.95453,229.10799,-18.97271,341.51011,223.1453,153.25054,366.3487,245.01442,-19.12924,356.47049,236.97957,155.83844,309.76233,257.96682,-67.73782,307.30906,251.85352,123.7027
